threshold,fpr,tpr
0.6878606537683194,0.15888888888888889,0.6538888888888889
0.6877955017476591,0.15944444444444444,0.6538888888888889
0.686148641290386,0.15944444444444444,0.6555555555555556
0.6861299612159599,0.16,0.6555555555555556
0.6857309108093755,0.16,0.6561111111111111
0.6843410210601919,0.16166666666666665,0.6561111111111111
0.6825439035145215,0.16166666666666665,0.6588888888888889
0.6822169700859593,0.1622222222222222,0.6588888888888889
0.6780932488124042,0.1622222222222222,0.6611111111111111
0.6777361596368604,0.16333333333333333,0.6611111111111111
0.6767957378910057,0.16333333333333333,0.6616666666666666
0.6759785451753335,0.1638888888888889,0.6616666666666666
0.6706031429977806,0.1638888888888889,0.6666666666666666
0.6694927122030263,0.165,0.6666666666666666
0.6690028395268164,0.165,0.6672222222222223
0.6677156367541852,0.16555555555555557,0.6672222222222223
0.6673857810424921,0.16555555555555557,0.6677777777777778
0.6642416417219792,0.16777777777777778,0.6677777777777778
0.6632220460462913,0.16777777777777778,0.6683333333333333
0.660644129822198,0.16833333333333333,0.6683333333333333
0.6543017795656756,0.16833333333333333,0.6716666666666666
0.6521645890118477,0.16944444444444445,0.6716666666666666
0.6483835108271268,0.16944444444444445,0.6733333333333333
0.6440979713588812,0.1711111111111111,0.6733333333333333
0.6389634917450537,0.1711111111111111,0.6755555555555556
0.6365410690866815,0.17277777777777778,0.6755555555555556
0.6322296579990354,0.17277777777777778,0.6777777777777778
0.6296986496002166,0.1738888888888889,0.6777777777777778
0.6250472291328589,0.1738888888888889,0.6816666666666666
0.6246364559869175,0.17444444444444446,0.6816666666666666
0.6239529164089853,0.17444444444444446,0.6827777777777778
0.6217698403212858,0.17777777777777778,0.6827777777777778
0.6200078605249374,0.17777777777777778,0.6844444444444444
0.6198074633892576,0.17833333333333334,0.6844444444444444
0.6196906396379476,0.17833333333333334,0.685
0.6176547485498245,0.17944444444444443,0.685
0.6137221708413623,0.17944444444444443,0.6861111111111111
0.6107257288565975,0.1811111111111111,0.6861111111111111
0.6061623160870598,0.1811111111111111,0.6877777777777778
0.6043802915061931,0.18222222222222223,0.6877777777777778
